bnf_code,bnf_name,items
0913011S0BBABAF,Aymes ActaGain 2.4 Complete Maxi Starter Pack liquid,219
23355903563,Esteem+ soft convex colostomy bag 50mm plateau 35mm,62
20031500023,"Option wound manager bag with access port, extra small",131
0406000W0AAAPAP,Ketamine 50mg/5ml oral suspension,112
0601022B0BUABAV,Rudimet 1000mg Prolonged Release tablets,29
20030900434,Allevyn Life Non-Bordered dressing 5.5cm x 5.5cm,60
0406000B0AAAGAG,Betahistine 8mg/5ml oral suspension,120
21480000104,GlucoMen Day CGM Sensor,94
22306153053,Men's Liberty sheath starter kit,46
0902021S0AAA2A2,Sodium chloride 0.9% infusion 250ml bags,35
040702050BBABAD,Palladone 2.6mg capsules,142
0407030ADAAAAAA,Gabapentin 6% gel,98
20033000210,HidraWear AX T-shirt large,31
1306010T0AAAUAU,Salicylic acid 2% / Sulfur 2% in Aqueous cream,50
23300263184,Suportx Easy Peel breathable ostomy belt small 15cm white,38
22801978004,Safehold longer life G straps,48
21011200216,"Milex gellhorn pessary 70mm diameter, silicone, short stem",37
23600706260,Nova ileostomy bag with filter opaque 15-60mm,21
23941010106,SenSura Mio Concave Click two piece ostomy system baseplate 60mm 40mm,55
20030800126,Cutimed Cavity dressing 5cm x 6cm,41
0206030N0AAABAB,Nicorandil 20mg tablets,335718
1106000AAAAAAAA,Brimonidine 0.2% eye drops,228696
0906040G0DFADAN,InVita D3 800unit capsules,684056
0302000C0BPACBV,Clenil Modulite 200micrograms/dose inhaler,485500
0302000V0BBAAAA,Relvar Ellipta 184microg/dose / 22microg/dose dry pdr inh,356022
0302000C0BRABCA,Fostair NEXThaler 200microg/dose / 6microg/dose dry pdr inh,407771
21010900637,Glucoject lancets PLUS 0.2mm/33gauge,173114
0407042Q0AAABAB,Pizotifen 500microgram tablets,306083
23803068010,Medi Derma-Pro skin protectant ointment,117917
0501120L0AAAFAF,Ciprofloxacin 500mg tablets,265031
0906040G0BJABEL,Lamberts Vitamin D3 400unit tablets,967
1404000W0BHABAE,Priorix vacc inj 0.5ml pre-filled syringes,1339
1309000C0AAANAN,Coal tar extract 2% shampoo,57994
23601006240,"Assura Inspire ileostomy bag with filter and Hide-Away outlet, maxi opaque 12-70mm",1101
0606020A0BBADAC,Fosamax Once Weekly 70mg tablets,3196
0604011K0BBAAAA,Progynova 1mg tablets,20738
20031600119,Aquacel Ag Foam dressing (adhesive) 10cm x 10cm,3964
0302000K0AAAUAU,Budesonide 400mcg/dose /Formoterol 12mcg/dose dry powder inh,24384
0206020T0BMAAAU,Vera-Til SR 120mg tablets (Tillomed),11789
190205500BCPDA0,Aveeno Skin Relief Soothing shampoo,2520
21020001470,VaPro Plus Pocket catheter male 8Ch-16Ch,16562
0408010C0BBADAP,Tegretol 100mg/5ml liquid (Novartis),9952
23941009954,"SenSura Click two piece ostomy system ileostomy bag with dual filter, midi 50mm",286
0407042Q0AAAEAE,Pizotifen 250micrograms/5ml oral suspension,641
21270000477,Mediven Elegance class 2 (23-32mmHg) below knee closed toe,3778
0409010AAAAABAB,Safinamide 100mg tablets,17834
0403030P0BBAAAA,Seroxat 20mg tablets,13880
0602010V0AAGKGK,Levothyroxine sodium 75micrograms/5ml soln sugar free,1932
21200000169,Jobst FarrowWrap 4000 compression system,3908
1304000F0AACACA,Betamethasone valerate 0.1% / Clioquinol 3% cream,7374
23605906079,Welland Aura Plus ileostomy bag midi 13mm-60mm-80mm clear,1770
0402020T0AAAAAA,Haloperidol decanoate 50mg/1ml inj ampoules,2283
23945909611,Conform 2 two piece ostomy system CeraPlus soft convex skin barrier with adhesive border 13-25mm,229
0913352A0BBAAAA,Aptamil Lactose Free powder,12511
0404000M0BJADAR,Delmosart 54mg modified-release tablets,18405
20050400156,Provox Swab cleaning swab large,3172
21300000157,Sodium chloride 5% eye ointment preservative free,6369
0906040G0AADPDP,"Colecalciferol 10,000units/ml oral solution sugar free",6089
1306010Z0BBABAB,Epiduo 0.3%/2.5% gel,38669
0501080D0AAACAC,Co-trimoxazole 40mg/200mg/5ml oral suspension sugar free,5198
23603456296,"Pelican Select convex ileostomy bag with filter, standard 20mm clear",147
1303000AABFACAC,Menthoderm 2% cream,4716
20031600073,Allevyn Ag Gentle Border dressing 17.5cm x 17.5cm,660
22900759001,Bridge urinal with tap,303
23701007007,Colotip,2530
21020000963,LoFric Hydro-Kit catheter female 8Ch-18Ch,942
0913261G0BEAAAE,Loprofin low protein mix,1572
0401010ADAACDCD,Melatonin 10mg/5ml oral solution,3405
0601023AVBBAAAA,Qtern 5mg/10mg tablets,4265
1001010P0AABDBD,Naproxen 250mg effervescent tablets sugar free,2335
1108020A0AAACAC,Diclofenac 0.1% eye drops,954
0212000P0AAAFAF,Fenofibrate 200mg capsules,41
20030100296,IV3000 dressing 6cm x 7cm,525
23964109744,"Confidence Natural Advance urostomy bag with overlap, standard 28mm",64
20030100090,Skintact dressing 5cm x 5cm,51
0401010ADAAAKAK,Melatonin 10mg capsules,1505
0603020J0AADFDF,Hydrocortisone 5mg modified-release capsules,147
21010900795,HumaPen Savvio hypod insulin inj pen reusable for 3ml cart 1 unit dial up /range 1-60 units graphite,2048
0402020G0AAAHAH,Flupentixol 50mg/0.5ml solution for injection ampoules,726
0601040E0AAAAAA,Diazoxide 50mg tablets,1660
22504885003,Rusch sterile leg bag with lever tap 350ml 30cm tubing lever tap,375
0408010W0BIABBQ,Episenta 150mg modified-release capsules,3818
23300103006,Adapt ostomy belt 86cm-165cm,923
21300000159,PF Drops Hypromellose 0.3% eye drops preservative free,4120
0409010X0BDAAAE,Stanek 75mg/18.75mg/200mg tablets,1258
1203030M0AAAQAQ,Lidocaine 0.05% / Chlorhexidine 0.2% oromucosal spy SF,816
0407020A0AAAIAI,Fentanyl 200microgram lozenges,1570
20030900112,Cutimed Siltec B dressing 22.5cm x 22.5cm,45
0304010AFAAACAC,Bilastine 10mg orodispersible tablets sugar free,72
20030900082,Silflex dressing 12cm x 15cm,1210
20030100526,PremierPore dressing 10cm x 10cm,188
21270002528,Mediven Elegance class 1 (18-21mmHg) made to measure below knee,205
0401010ADAACHCH,Melatonin 2mg modified-release capsules,501
1502010J0BBA1A3,Xylocaine 2% with Adrenaline 100microg/20ml inj vials,12813
21220000224,Aquamax wash,5423
21270000230,Mediven Plus class 2 (23-32mmHg) below knee open toe petite extra wide,464
130201000BBMCA0,Eucerin AntiREDNESS soothing care cream,62
21270000813,Jobst Elvarex Soft custom fit class 1 (15-21mmHg) armsleeve wrist to axilla,463
22306153006,Ugo self adhesive sheath pop on 25mm,202
0901030J0AAARAR,Darbepoetin alfa 80micrograms/0.4ml inj pf dispos dev,60
1106000P0BEAAAC,Vizidor 20mg/ml eye drops,2056
23301023068,Comfizz shallow waistband medium/large,97
0704010A0BKAAAD,Zochek 10mg modified-release tablets,264
0501070U0BBAAAA,Vancocin Matrigel 125mg capsules,89
20030100218,Mepore Film dressing 15cm x 20cm,449
0906040G0CHADAC,"Aciferol D3 3,000unit tablets",559
23858588546,Brava protective seal convex 40-80mm,313
20032100142,Pico 7 dressing kit 15cm x 20cm,472
23605606271,"Welland FreeStyle Vie convex ileostomy bag with Dual Carb filter, medium plateau 25mm beige",202
23940709701,Nova 2 Mini two piece ostomy system colostomy bag with filter 43mm,92
23941010024,SenSura Mio Flex two piece ostomy system baseplate 70mm 10-68mm,504
23601006300,"Assura Inspire ileostomy bag with dual filter and Hide-Away outlet, mini",38
23944109557,"Harmony Duo two piece ostomy system ileostomy bag with filter, large 13-70mm",84
21270000829,Sigvaris Essential Comfortable class 1 (18-21mmHg) panty closed toe,200
21270002628,Sigvaris CompreFLEX (20-50mmHg) standard thigh,134
23353353698,"Option hydrocolloid low profile soft convex colostomy bag with filter, plus 47mm plateau 20-47mm",206
23963459621,Pelican Select convex urostomy bag 32.5mm,21
23355903602,"Pelican ModaVi colostomy bag with filter, medium 35mm black",42
21270002509,Haddenham Veni MTO long foot for lymphoedema garment,185
20030100622,Eclypse Border dressing 20cm x 30cm,38
22506155001,Ugo 6C sterile leg bag with lever tap 350ml short tube,273
23605906113,"Pelican ModaVi soft convex ileostomy bag with filter, medium 25mm neutral",64
20030600267,Allevyn Ag Adhesive dressing 17.5cm x 17.5cm square,101
20032100084,Renasys-F Foam dressing kit with soft port medium,439
23605906180,"SenSura Mio ileostomy bag with filter, maxi XL 10-70mm",2190
0913261M0BBALAC,Promin low protein X-Pot chip shop curry,446
21270000695,Venotrain Soft class 2 (23-32mmHg) below knee closed toe,90
0301011R0CBAAAX,Brodilaten 2.5mg/2.5ml nebuliser solution unit dose ampoules,65
0109040N0BDAFAW,Creon 40000 gastro-resistant capsules,91
23301083184,Fulcionel ostomy/hernia support tube belt large 15cm beige,70
1404000W0AAADAD,"Measles, Mumps and Rubella vacc (live) susp inj 0.5ml pfs",55
23300263628,Suportx female low waist lace ostomy girdle small skin,37
21270000776,Jobst Opaque class 1 (18-21mmHg) thigh length closed toe with dotted silicone band wide,99
20031700268,1 Primary Wound Dressing spray,33
21270001679,Jobst UltraSheer class 2 (23-32mmHg) tights open toe,32
23350453704,"Softima Active colostomy bag with filter, midi beige 35mm",35
23940109739,Conform 2 two piece ostomy system FlexWear convex floating 45mm flange with adhesive border 22mm,31
1203010Q0AAAAAA,Lidocaine 0.66% / Aminoacridine 0.05% oromucosal gel,50
21011300312,Bloccs limb protector adult full arm,30
20030100517,Hydrofilm Plus dressing 9cm x 15cm,115
21270001107,Haddenham Star Cotton class 2 (23-32mmHg) armsleeve with mitten,54
23604806247,"Esteem+ convex ileostomy bag with filter and InvisiClose outlet, standard 22mm clear",24
0206030N0AAAAAA,Nicorandil 10mg tablets,621120
0206020C0BMAAAE,Zemtard 300 XL capsules,31100
21300000146,Systane Ultra eye drops,69789
0906040G0AADFDF,"Colecalciferol 3,200unit capsules",57788
0906040G0AACVCV,"Colecalciferol 40,000unit capsules",24261
1106000AIBBABAB,Ganfort 0.3mg/ml / 5mg/ml eye drops 0.4ml unit dose,85388
22051750501,E-Z Flow sterile catheter valve,5424
21220000134,Epaderm Junior cream,11267
23854108546,Salts mouldable seals thin,5442
1202010A0AAABAB,Azelastine 140micrograms/dose nasal spray,47662
0913541A0BBACAA,GlucoRx Torq oral gel raspberry ripple,8774
0106060B0BBABAB,Moventig 25mg tablets,1028
091000000BBVXBT,Ocuvite Complete capsules,2290
040702050AAAFAF,Hydromorphone 2mg modified-release capsules,666
0501070ACAAAAAA,Fidaxomicin 200mg tablets,1132
23803068007,Medi Derma-S non-sting medical barrier film aerosol,13772
1001040C0AAAXAX,Allopurinol 300mg/5ml oral suspension,305
0101010L0BEAAAI,Maalox Plus oral suspension,12220
0913356A0BCABAC,Aptamil Comfort milk,1507
21020001527,Ugo 100% silicone catheter male 12Ch-18Ch,4361
0601012V0BBABAB,Lantus 100units/ml solution for injection 10ml vials,5545
22302083012,GB Libra latex free sheath wide band 31mm,1048
20031500074,Independence Extra Sticky wound drainage bag,7271
23961009697,SenSura Mio light convex urostomy bag maxi 15-33mm transparent,3040
22502085000,Libra sterile leg bag short tube 350ml,588
1315000G0BLAAA0,Pigmanorm cream,779
22501005050,Simpla Plus sterile leg bag 350ml tube 6cm,914
23601006250,"Assura Inspire ileostomy bag with filter and Hide-Away outlet, midi 12-55mm transparent",128
20030900200,Allevyn Life Sacrum dressing 21.6cm x 23cm,536
23354103827,"Confidence BE colostomy bag with filter and overlap, standard 28mm stone",195
1001030U0AACBCB,Methotrexate 25mg/0.5ml inj pre-filled disposable devices,6963
0913282B0BCAAAD,Paravit-CF capsules,19345
040702050BBAAAE,Palladone 1.3mg capsules,157
20050200348,Provox protector Slim small white,188
0212000P0BCAAAE,Supralip 160mg tablets,9996
21280000142,Navina Consumable Set,5459
23600706448,"NovaLife 1 ileostomy bag with viewing option, maxi",862
23604106525,"Confidence BE ileostomy bag with filter and overlap, standard 32mm stone",129
0913111B0BBAAAA,Nutriprem 2 liquid,8980
0209000L0AAABAB,Dipyridamole 25mg tablets,1651
0404000W0AAAAAA,Pitolisant 18mg tablets,311
0913311A0BCAAAB,Meritene Energis oral powder 30g sachets chocolate,2126
0901030J0AAAHAH,Darbepoetin alfa 10micrograms/0.4ml inj pre-filled syringes,147
23355903582,Welland Aura Plus colostomy bag midi 13mm-60mm/80mm clear,854
20030100376,Softpore dressing 10cm x 35cm,675
22302083005,GB Libra latex free sheath pop on 24mm,328
0407020B0BFAAAB,Tephine 200microgram sublingual tablets,645
0601023ARBBACAC,Synjardy 12.5mg/850mg tablets,248
23963459620,Pelican Select convex urostomy bag 30mm,156
0407020AFBCAAAA,Myloxifin 10mg/5mg modified-release tablets,129
1914010A0AAASAS,Water for gastroenteral feeds 1litre bags,59
23601006339,"SenSura Soft Seal convex ileo bag with dual filter and Hide-Away outlet, maxi 15-33mm transparent",464
0304030C0BIACBG,"Emerade 500micrograms/0.5ml (1 in 1,000) inj auto-injectors",367
23700707004,Irrigation brush,364
21030000710,Corn rings 5mm,515
0206020C0BTAAAA,Retalzem 60 modified-release tablets,361
0205052Y0BBACAC,Olmetec Plus 40mg/12.5mg tablets,364
20033000120,Revamil Balm 2g sachet,204
0409010T0BBABAC,Eldepryl 10mg tablets,256
20090001260,Skinnies AM socks 6 months-8 years,109
0411000E0BKABAG,Almuriva 9.5mg/24hours transdermal patches,555
130802000BBBCAB,Keromask masking cream,2469
1001010C0CRAAAL,Diclo-SR 75mg tablets,52
21270000512,Sigvaris Style Semitransparent class 2 (23-32mmHg) thigh length open toe with lace grip top,89
0107010S0AAALAL,Sucralfate 2g/50ml enema,131
1001030U0AABFBF,Methotrexate 10mg/0.2ml inj pre-filled syringes,1382
1001030U0BGARBI,Methofill 25mg/0.5ml inj pre-filled syringes,342
23600706438,NovaLife 1 soft convex ileostomy bag midi opaque 25mm,387
0901020G0BBAACI,Lexpec Folic Acid 2.5mg/5ml oral solution,962
23301083138,Fulcionel medium support hernia belt medium 20cm,177
22303953094,Freedom Transfix sheath style 3 41mm,46
21270000458,Haddenham Veni class 2 (23-32mmHg) below knee closed toe extra wide,216
21270001240,Mediven active class 2 (23-32mmHg) below knee closed toe petite,497
21270002529,Mediven Elegance class 1 (18-21mmHg) made to measure thigh length,100
21020001359,Optismooth MD hydrophilic meatal dilatation catheter male taper tip 8Ch-18Ch,291
23353353686,Option Primo colostomy bag with filter and soft covering to both sides 30mm opaque,154
23605606327,Welland Aura convex ileostomy bag maxi 35mm clear,144
23940109750,Pouchkins two piece ostomy system flange,26
20090000338,Comfigrip bandage 10cm size F,75
23303243007,Nu-Hope belt large 100mm,53
23806508004,Genii convex ostomy seal small 20-35mm,126
23964809686,Esteem+ Flex convex urostomy bag 10-25mm,117
21012600157,Accel-Heal Solo device,161
20020200471,Easifix bandage 5cm x 4m,169
1106000ABBGAAAD,Glaucopt 20mg/ml / 5mg/ml eye dps 0.166ml ud preserv free,105
22303953111,Clear Advantage with Aloe silicone sheath style 2 32mm,177
0205051L0AAAZAZ,Lisinopril 20mg/5ml oral suspension,153
0913201C0BBAAAA,HCU-LV oral powder 27.8g sachets tropical,60
23305951175,Cuiwear female hernia support cami small/medium black,59
23301023023,Comfizz Level I female support briefs large/extra large black,84
20031600145,Lomatuell Pro dressing 5cm x 5cm,162
23604806007,Ileodress ileostomy bag standard 19mm clear,181
20030200055,Biatain Alginate dressing 15cm x 15cm,163
1001010S0AAABAB,Sulindac 200mg tablets,526
21020001210,Actreen Glys luer lock catheter male 8Ch-16Ch,35
21010900787,Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge,7934
23600106340,"Moderma Flex convex ileostomy bag + filter, CeraPlus skin barrier & Lock 'n' Roll closure, maxi 30mm",173
20200000261,Skinnies Silk top adult large,40
23965909781,Welland Aura Plus soft convex urostomy bag maxi 13mm-35mm sand,124
23963459660,"Pelican Platinum convex urostomy bag with tap, standard 12-40mm clear",39
23940709637,Nova 2 two piece ostomy system ileostomy bag anatomical 55mm,31
21020001362,FlexiCath silicone catheter female 12Ch-16Ch,71
21270000268,Venotrain Micro class 2 (23-32mmHg) tights closed toe,60
21200000091,Altipress 40 Ulcer Kit medical stocking and compression liner short medium,40
20033000088,Biatain Fiber dressing 15cm x 15cm square,59
23945909615,Conform 2 two piece ostomy system CeraPlus soft convex skin barrier with adhesive border 25mm stoma,66
20020200491,Stayform bandage 5cm x 4m,41
23600456156,Softima Convex Roll'Up ileostomy bag with filter beige 15-45mm,38
23350453670,Biotrol Softima colostomy bag with filter beige 36mm,26
1202020L0AACACA,Sodium chloride 3% nebuliser liquid 10ml unit dose vials,21
0601023X0AAAAAA,Sitagliptin 100mg tablets,1938259
0208020Y0AAACAC,Rivaroxaban 20mg tablets,2743317
0202020D0AAAEAE,Bumetanide 1mg tablets,1874298
0208020V0AAABAB,Warfarin 3mg tablets,1193833
0206020F0AAACAC,Felodipine 10mg modified-release tablets,979490
0703022M0AAABAB,Medroxyprogesterone 150mg/1ml inj pre-filled syringes,127668
0906040G0BUAABY,Natecal D3 600mg/400unit chewable tablets,74055
1304000F0AABABA,Betamethasone valerate 0.1% ointment,281631
1001010P0AAAHAH,Naproxen 250mg gastro-resistant tablets,234961
0206020R0BGABAM,Coracten SR 10mg capsules,126239
1202010W0BBAAAA,Avamys 27.5micrograms/dose nasal spray,634906
0601023AJAAAAAA,Alogliptin 12.5mg / Metformin 1g tablets,62104
0407010N0AAAIAI,Co-dydramol 30mg/500mg tablets,62992
20030100370,Softpore dressing 6cm x 7cm,53528
21020000950,Brillant AquaFlate all silicone catheter male 12Ch-24Ch,122776
1304000Y0BBABBA,Elocon 0.1% ointment,76616
0913011E0BEACAD,Scandishake Mix oral powder 85g sachets chocolate,4646
1304000N0AABDBD,Fluocinolone acetonide 0.025% gel,10597
0407041T0AAAGAG,Sumatriptan 20mg/0.1ml nasal spray unit dose,66304
0602020D0AAAYAY,Carbimazole 10mg tablets,42413
1304000G0AACDCD,Clobetasol 500micrograms/g shampoo,14838
0704050ADBBAAAA,Invicorp 25micrograms/2mg/0.35ml inj,11508
0304010W0BBAJAP,Phenergan 5mg/5ml elixir,4414
23604806013,Ileodress ileostomy bag small 25mm opaque,143
0302000N0AAASAS,Fluticasone propionate 100micrograms/dose dry powder inhaler,8497
21020001525,SpeediCath Flex pocket size catheter male 10Ch-14Ch,27348
0403010N0AAAQAQ,Imipramine 25mg/5ml oral solution sugar free,286
0106010E0BBACAD,Fybogel Lemon 3.5g effervescent granules sachets SF,32771
0906040N0AAFLFL,Ergocalciferol 1.25mg capsules,290
0410020A0AAAAAA,Bupropion 150mg modified-release tablets,24993
0913205E0BCACAC,Glytactin Build 20/20 oral powder 31.2g sachets smooth,72
20030100260,Cosmopor E dressing 5cm x 7.2cm,18240
0902021S0AAACAC,Sodium chloride 0.9% solution for injection 10ml ampoules,19213
21020001521,"GC Glide hydrophilic catheter male 8Ch, 18Ch",28
20030200076,Algisite M dressing 10cm x 10cm,27
23605606320,Welland Aura convex ileostomy bag midi plus 60mm beige,205
0604011L0AABFBF,Estradiol valerate 1mg / Medroxyprogesterone 5mg tablets,374
0604011P0BBAAAB,Premarin 0.625mg tablets,46081
22800958003,Prosys leg bag sleeve large,1983
0504010U0BBAAAA,Malarone 250mg/100mg tablets,264
22900609030,Acti-Brief Plus urinal system with briefs 30mm,267
0803041S0AAAAAA,Tamoxifen 10mg tablets,12853
